UserId, SessionType, dt in ms, HeadOrigin.x, HeadOrigin.y, HeadOrigin.z, HeadDir.x, HeadDir.y, HeadDir.z, EyeOrigin.x, EyeOrigin.y, EyeOrigin.z, EyeDir.x, EyeDir.y, EyeDir.z, EyeHitPos.x, EyeHitPos.y, EyeHitPos.z
tester, Session00, 2104.2382, 0.2708544, 0.1018243, 0.5878246, 0, 0, 0, 0.2708544, 0.1018243, 0.5878246, 0, 0, 1, 0.2708544, 0.1018243, 1.999568
tester, Session00, 2107.2589, 0.2700993, 0.1018243, 0.5851264, 0, 0, 0, 0.2700993, 0.1018243, 0.5851264, 0, 0, 1, 0.2700993, 0.1018243, 1.999568
tester, Session00, 2111.2185, 0.2692335, 0.1018243, 0.5822479, 0, 0, 0, 0.2692335, 0.1018243, 0.5822479, 0, 0, 1, 0.2692335, 0.1018243, 1.999568
tester, Session00, 2115.2088, 0.2683758, 0.1018243, 0.5795817, 0, 0, 0, 0.2683758, 0.1018243, 0.5795817, 0, 0, 1, 0.2683758, 0.1018243, 1.999568
tester, Session00, 2118.229, 0.2674037, 0.1018243, 0.5767697, 0, 0, 0, 0.2674037, 0.1018243, 0.5767697, 0, 0, 1, 0.2674037, 0.1018243, 1.999568
tester, Session00, 2122.1891, 0.2663269, 0.1018243, 0.5738792, 0, 0, 0, 0.2663269, 0.1018243, 0.5738792, 0, 0, 1, 0.2663269, 0.1018243, 1.999568
tester, Session00, 2128.1736, 0.2648768, 0.1018243, 0.5703346, 0, 0, 0, 0.2648768, 0.1018243, 0.5703346, 0, 0, 1, 0.2648768, 0.1018243, 1.999568
tester, Session00, 2132.1932, 0.2636165, 0.1018243, 0.567481, 0, 0, 0, 0.2636165, 0.1018243, 0.567481, 0, 0, 1, 0.2636165, 0.1018243, 1.999568
tester, Session00, 2136.1522, 0.2624768, 0.1018243, 0.5650648, 0, 0, 0, 0.2624768, 0.1018243, 0.5650648, 0, 0, 1, 0.2624768, 0.1018243, 1.999568
tester, Session00, 2140.1667, 0.2610806, 0.1018243, 0.5623223, 0, 0, 0, 0.2610806, 0.1018243, 0.5623223, 0, 0, 1, 0.2610806, 0.1018243, 1.999568
tester, Session00, 2144.131, 0.2597694, 0.1018243, 0.5599164, 0, 0, 0, 0.2597694, 0.1018243, 0.5599164, 0, 0, 1, 0.2597694, 0.1018243, 1.999568
tester, Session00, 2147.8004, 0.2585142, 0.1018243, 0.557753, 0, 0, 0, 0.2585142, 0.1018243, 0.557753, 0, 0, 1, 0.2585142, 0.1018243, 1.999568
tester, Session00, 2151.7564, 0.2569591, 0.1018243, 0.5552634, 0, 0, 0, 0.2569591, 0.1018243, 0.5552634, 0, 0, 1, 0.2569591, 0.1018243, 1.999568
tester, Session00, 2155.7456, 0.2556039, 0.1018243, 0.5532236, 0, 0, 0, 0.2556039, 0.1018243, 0.5532236, 0, 0, 1, 0.2556039, 0.1018243, 1.999568
tester, Session00, 2158.7374, 0.2540611, 0.1018243, 0.5510528, 0, 0, 0, 0.2540611, 0.1018243, 0.5510528, 0, 0, 1, 0.2540611, 0.1018243, 1.999568
tester, Session00, 2162.7265, 0.2525862, 0.1018243, 0.5491023, 0, 0, 0, 0.2525862, 0.1018243, 0.5491023, 0, 0, 1, 0.2525862, 0.1018243, 1.999568
tester, Session00, 2167.7443, 0.2507247, 0.1018243, 0.5468184, 0, 0, 0, 0.2507247, 0.1018243, 0.5468184, 0, 0, 1, 0.2507247, 0.1018243, 1.999568
tester, Session00, 2170.7375, 0.2490002, 0.1018243, 0.5448394, 0, 0, 0, 0.2490002, 0.1018243, 0.5448394, 0, 0, 1, 0.2490002, 0.1018243, 1.999568
tester, Session00, 2175.7225, 0.2472325, 0.1018243, 0.5429407, 0, 0, 0, 0.2472325, 0.1018243, 0.5429407, 0, 0, 1, 0.2472325, 0.1018243, 1.999568
tester, Session00, 2179.721, 0.2451695, 0.1018243, 0.5408835, 0, 0, 0, 0.2451695, 0.1018243, 0.5408835, 0, 0, 1, 0.2451695, 0.1018243, 1.999568
tester, Session00, 2184.699, 0.242524, 0.1018243, 0.5384752, 0, 0, 0, 0.242524, 0.1018243, 0.5384752, 0, 0, 1, 0.242524, 0.1018243, 1.999568
tester, Session00, 2189.8488, 0.2396972, 0.1018243, 0.5361308, 0, 0, 0, 0.2396972, 0.1018243, 0.5361308, 0, 0, 1, 0.2396972, 0.1018243, 1.999568
tester, Session00, 2193.8275, 0.23768, 0.1018243, 0.5345627, 0, 0, 0, 0.23768, 0.1018243, 0.5345627, 0, 0, 1, 0.23768, 0.1018243, 1.999568
tester, Session00, 2197.8149, 0.2356559, 0.1018243, 0.5330858, 0, 0, 0, 0.2356559, 0.1018243, 0.5330858, 0, 0, 1, 0.2356559, 0.1018243, 1.999568
tester, Session00, 2201.8463, 0.2335962, 0.1018243, 0.5316743, 0, 0, 0, 0.2335962, 0.1018243, 0.5316743, 0, 0, 1, 0.2335962, 0.1018243, 1.999568
tester, Session00, 2204.7959, 0.2314838, 0.1018243, 0.530315, 0, 0, 0, 0.2314838, 0.1018243, 0.530315, 0, 0, 1, 0.2314838, 0.1018243, 1.999568
tester, Session00, 2208.8076, 0.2292877, 0.1018243, 0.5289894, 0, 0, 0, 0.2292877, 0.1018243, 0.5289894, 0, 0, 1, 0.2292877, 0.1018243, 1.999568
tester, Session00, 2212.8189, 0.2268379, 0.1018243, 0.5276103, 0, 0, 0, 0.2268379, 0.1018243, 0.5276103, 0, 0, 1, 0.2268379, 0.1018243, 1.999568
tester, Session00, 2216.7917, 0.2245918, 0.1018243, 0.5264227, 0, 0, 0, 0.2245918, 0.1018243, 0.5264227, 0, 0, 1, 0.2245918, 0.1018243, 1.999568
tester, Session00, 2219.7584, 0.2222815, 0.1018243, 0.5252761, 0, 0, 0, 0.2222815, 0.1018243, 0.5252761, 0, 0, 1, 0.2222815, 0.1018243, 1.999568
tester, Session00, 2223.7449, 0.2198954, 0.1018243, 0.5241655, 0, 0, 0, 0.2198954, 0.1018243, 0.5241655, 0, 0, 1, 0.2198954, 0.1018243, 1.999568
tester, Session00, 2227.734, 0.2170368, 0.1018243, 0.5229318, 0, 0, 0, 0.2170368, 0.1018243, 0.5229318, 0, 0, 1, 0.2170368, 0.1018243, 1.999568
tester, Session00, 2231.7515, 0.2145952, 0.1018243, 0.521943, 0, 0, 0, 0.2145952, 0.1018243, 0.521943, 0, 0, 1, 0.2145952, 0.1018243, 1.999568
tester, Session00, 2234.7472, 0.2121048, 0.1018243, 0.520997, 0, 0, 0, 0.2121048, 0.1018243, 0.520997, 0, 0, 1, 0.2121048, 0.1018243, 1.999568
tester, Session00, 2238.7056, 0.2091349, 0.1018243, 0.5199506, 0, 0, 0, 0.2091349, 0.1018243, 0.5199506, 0, 0, 1, 0.2091349, 0.1018243, 1.999568
tester, Session00, 2242.695, 0.2063386, 0.1018243, 0.519032, 0, 0, 0, 0.2063386, 0.1018243, 0.519032, 0, 0, 1, 0.2063386, 0.1018243, 1.999568
tester, Session00, 2247.2443, 0.2031456, 0.1018243, 0.5180627, 0, 0, 0, 0.2031456, 0.1018243, 0.5180627, 0, 0, 1, 0.2031456, 0.1018243, 1.999568
tester, Session00, 2250.7835, 0.2000633, 0.1018243, 0.517195, 0, 0, 0, 0.2000633, 0.1018243, 0.517195, 0, 0, 1, 0.2000633, 0.1018243, 1.999568
tester, Session00, 2254.7723, 0.1969407, 0.1018243, 0.5163803, 0, 0, 0, 0.1969407, 0.1018243, 0.5163803, 0, 0, 1, 0.1969407, 0.1018243, 1.999568
tester, Session00, 2259.7596, 0.1932336, 0.1018243, 0.5154957, 0, 0, 0, 0.1932336, 0.1018243, 0.5154957, 0, 0, 1, 0.1932336, 0.1018243, 2.02
tester, Session00, 2264.7464, 0.188879, 0.1018243, 0.5145593, 0, 0, 0, 0.188879, 0.1018243, 0.5145593, 0, 0, 1, 0.188879, 0.1018243, 2.02
tester, Session00, 2269.7312, 0.1848684, 0.1018243, 0.5137755, 0, 0, 0, 0.1848684, 0.1018243, 0.5137755, 0, 0, 1, 0.1848684, 0.1018243, 2.02
tester, Session00, 2273.7203, 0.1810016, 0.1018243, 0.5130864, 0, 0, 0, 0.1810016, 0.1018243, 0.5130864, 0, 0, 1, 0.1810016, 0.1018243, 2.02
tester, Session00, 2277.7122, 0.1769807, 0.1018243, 0.5124354, 0, 0, 0, 0.1769807, 0.1018243, 0.5124354, 0, 0, 1, 0.1769807, 0.1018243, 2.02
tester, Session00, 2283.7236, 0.1718984, 0.1018243, 0.5117065, 0, 0, 0, 0.1718984, 0.1018243, 0.5117065, 0, 0, 1, 0.1718984, 0.1018243, 2.02
tester, Session00, 2286.7178, 0.1684466, 0.1018243, 0.511251, 0, 0, 0, 0.1684466, 0.1018243, 0.511251, 0, 0, 1, 0.1684466, 0.1018243, 2.02
tester, Session00, 2290.6756, 0.1647969, 0.1018243, 0.5108103, 0, 0, 0, 0.1647969, 0.1018243, 0.5108103, 0, 0, 1, 0.1647969, 0.1018243, 2.02
tester, Session00, 2294.6938, 0.1615124, 0.1018243, 0.5104442, 0, 0, 0, 0.1615124, 0.1018243, 0.5104442, 0, 0, 1, 0.1615124, 0.1018243, 2.02
tester, Session00, 2297.714, 0.1578648, 0.1018243, 0.5100725, 0, 0, 0, 0.1578648, 0.1018243, 0.5100725, 0, 0, 1, 0.1578648, 0.1018243, 2.02
tester, Session00, 2301.6753, 0.1542632, 0.1018243, 0.5097319, 0, 0, 0, 0.1542632, 0.1018243, 0.5097319, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2304.638, 0.1504303, 0.1018243, 0.5093983, 0, 0, 0, 0.1504303, 0.1018243, 0.5093983, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2308.6552, 0.1471463, 0.1018243, 0.5091329, 0, 0, 0, 0.1471463, 0.1018243, 0.5091329, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2311.6472, 0.143596, 0.1018243, 0.5088688, 0, 0, 0, 0.143596, 0.1018243, 0.5088688, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2315.6089, 0.1401606, 0.1018243, 0.5086339, 0, 0, 0, 0.1401606, 0.1018243, 0.5086339, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2318.6005, 0.1366595, 0.1018243, 0.5084151, 0, 0, 0, 0.1366595, 0.1018243, 0.5084151, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2322.5903, 0.1330478, 0.1018243, 0.5082102, 0, 0, 0, 0.1330478, 0.1018243, 0.5082102, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2325.6112, 0.1293756, 0.1018243, 0.5080225, 0, 0, 0, 0.1293756, 0.1018243, 0.5080225, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2329.5987, 0.1261389, 0.1018243, 0.5078723, 0, 0, 0, 0.1261389, 0.1018243, 0.5078723, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2334.5579, 0.1210194, 0.1018243, 0.5076705, 0, 0, 0, 0.1210194, 0.1018243, 0.5076705, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 2339.574, 0.1159601, 0.1018243, 0.5075032, 0, 0, 0, 0.1159601, 0.1018243, 0.5075032, 0, 0, 1, 0.1159601, 0.1018243, 2.02
tester, Session00, 2342.5659, 0.1127477, 0.1018243, 0.507409, 0, 0, 0, 0.1127477, 0.1018243, 0.507409, 0, 0, 1, 0.1127477, 0.1018243, 2.02
tester, Session00, 2346.5262, 0.1090607, 0.1018243, 0.5073158, 0, 0, 0, 0.1090607, 0.1018243, 0.5073158, 0, 0, 1, 0.1090607, 0.1018243, 2.02
tester, Session00, 2349.732, 0.1057202, 0.1018243, 0.5072427, 0, 0, 0, 0.1057202, 0.1018243, 0.5072427, 0, 0, 1, 0.1057202, 0.1018243, 2.02
tester, Session00, 2352.7256, 0.1028102, 0.1018243, 0.507187, 0, 0, 0, 0.1028102, 0.1018243, 0.507187, 0, 0, 1, 0.1028102, 0.1018243, 2.02
tester, Session00, 2355.7306, 0.09966546, 0.1018243, 0.5071356, 0, 0, 0, 0.09966546, 0.1018243, 0.5071356, 0, 0, 1, 0.09966546, 0.1018243, 2.02
tester, Session00, 2359.705, 0.09548556, 0.1018243, 0.5070813, 0, 0, 0, 0.09548556, 0.1018243, 0.5070813, 0, 0, 1, 0.09548556, 0.1018243, 2.02
tester, Session00, 2363.7375, 0.09173186, 0.1018243, 0.5070426, 0, 0, 0, 0.09173186, 0.1018243, 0.5070426, 0, 0, 1, 0.09173186, 0.1018243, 2.02
tester, Session00, 2368.1296, 0.08771026, 0.1018243, 0.5070114, 0, 0, 0, 0.08771026, 0.1018243, 0.5070114, 0, 0, 1, 0.08771026, 0.1018243, 2.02
tester, Session00, 2371.0942, 0.08438986, 0.1018243, 0.5069916, 0, 0, 0, 0.08438986, 0.1018243, 0.5069916, 0, 0, 1, 0.08438986, 0.1018243, 2.02
tester, Session00, 2375.0822, 0.08118236, 0.1018243, 0.5069774, 0, 0, 0, 0.08118236, 0.1018243, 0.5069774, 0, 0, 1, 0.08118236, 0.1018243, 1.999568
tester, Session00, 2378.0451, 0.07763626, 0.1018243, 0.5069668, 0, 0, 0, 0.07763626, 0.1018243, 0.5069668, 0, 0, 1, 0.07763626, 0.1018243, 1.999568
tester, Session00, 2381.064, 0.07440936, 0.1018243, 0.5069606, 0, 0, 0, 0.07440936, 0.1018243, 0.5069606, 0, 0, 1, 0.07440936, 0.1018243, 1.999568
tester, Session00, 2384.03, 0.07131116, 0.1018243, 0.5069571, 0, 0, 0, 0.07131116, 0.1018243, 0.5069571, 0, 0, 1, 0.07131116, 0.1018243, 1.999568
tester, Session00, 2388.0192, 0.06756606, 0.1018243, 0.5069554, 0, 0, 0, 0.06756606, 0.1018243, 0.5069554, 0, 0, 1, 0.06756606, 0.1018243, 1.999568
tester, Session00, 2391.5467, 0.06354126, 0.1018243, 0.5069552, 0, 0, 0, 0.06354126, 0.1018243, 0.5069552, 0, 0, 1, 0.06354126, 0.1018243, 1.999568
tester, Session00, 2399.5251, 0.05571916, 0.1018243, 0.5069552, 0, 0, 0, 0.05571916, 0.1018243, 0.5069552, 0, 0, 1, 0.05571916, 0.1018243, 1.999568
tester, Session00, 2412.4907, 0.04297486, 0.1018243, 0.5069552, 0, 0, 0, 0.04297486, 0.1018243, 0.5069552, 0, 0, 1, 0.04297486, 0.1018243, 1.999568
tester, Session00, 2425.4559, 0.03013896, 0.1018243, 0.5069552, 0, 0, 0, 0.03013896, 0.1018243, 0.5069552, 0, 0, 1, 0.03013896, 0.1018243, 1.999568
tester, Session00, 2439.4177, 0.01639016, 0.1018243, 0.5069552, 0, 0, 0, 0.01639016, 0.1018243, 0.5069552, 0, 0, 1, 0.01639016, 0.1018243, 1.999568
tester, Session00, 2454.033, 0.001179362, 0.1018243, 0.5069552, 0, 0, 0, 0.001179362, 0.1018243, 0.5069552, 0, 0, 1, 0.001179362, 0.1018243, 1.999568
tester, Session00, 2469.9903, -0.01463524, 0.1018243, 0.5069552, 0, 0, 0, -0.01463524, 0.1018243, 0.5069552, 0, 0, 1, -0.01463524, 0.1018243, 1.999568
tester, Session00, 2486.9474, -0.03104874, 0.1018243, 0.5069552, 0, 0, 0, -0.03104874, 0.1018243, 0.5069552, 0, 0, 1, -0.03104874, 0.1018243, 1.999568
tester, Session00, 2505.8949, -0.05023144, 0.1018243, 0.5069552, 0, 0, 0, -0.05023144, 0.1018243, 0.5069552, 0, 0, 1, -0.05023144, 0.1018243, 1.999568
tester, Session00, 2523.8463, -0.06769274, 0.1018243, 0.5069552, 0, 0, 0, -0.06769274, 0.1018243, 0.5069552, 0, 0, 1, -0.06769274, 0.1018243, 1.999568
tester, Session00, 2540.4143, -0.08513854, 0.1018243, 0.5069552, 0, 0, 0, -0.08513854, 0.1018243, 0.5069552, 0, 0, 1, -0.08513854, 0.1018243, 1.999568
tester, Session00, 2558.6103, -0.1032682, 0.1018243, 0.5069552, 0, 0, 0, -0.1032682, 0.1018243, 0.5069552, 0, 0, 1, -0.1032682, 0.1018243, 1.999568
tester, Session00, 2575.5676, -0.1202689, 0.1018243, 0.5069552, 0, 0, 0, -0.1202689, 0.1018243, 0.5069552, 0, 0, 1, -0.1202689, 0.1018243, 1.999568
tester, Session00, 2593.5489, -0.1373898, 0.1018243, 0.5069552, 0, 0, 0, -0.1373898, 0.1018243, 0.5069552, 0, 0, 1, -0.1373898, 0.1018243, 1.999568
tester, Session00, 2610.504, -0.1547025, 0.1018243, 0.5069552, 0, 0, 0, -0.1547025, 0.1018243, 0.5069552, 0, 0, 1, -0.1547025, 0.1018243, 1.999568
tester, Session00, 2627.4581, -0.1715751, 0.1018243, 0.5069552, 0, 0, 0, -0.1715751, 0.1018243, 0.5069552, 0, 0, 1, -0.1715751, 0.1018243, 1.999568
tester, Session00, 2645.9149, -0.1899128, 0.1018243, 0.5069552, 0, 0, 0, -0.1899128, 0.1018243, 0.5069552, 0, 0, 1, -0.1899128, 0.1018243, 1.999568
tester, Session00, 2663.5993, -0.2079777, 0.1018243, 0.5069552, 0, 0, 0, -0.2079777, 0.1018243, 0.5069552, 0, 0, 1, -0.2079777, 0.1018243, 1.999568
tester, Session00, 2681.1585, -0.2259154, 0.1018243, 0.5069552, 0, 0, 0, -0.2259154, 0.1018243, 0.5069552, 0, 0, 1, -0.2259154, 0.1018243, 1.999568
tester, Session00, 2699.1139, -0.2435661, 0.1018243, 0.5069552, 0, 0, 0, -0.2435661, 0.1018243, 0.5069552, 0, 0, 1, -0.2435661, 0.1018243, 1.999568
tester, Session00, 2717.0666, -0.2612318, 0.1018243, 0.5069552, 0, 0, 0, -0.2612318, 0.1018243, 0.5069552, 0, 0, 1, -0.2612318, 0.1018243, 1.999568
tester, Session00, 2736.0144, -0.2798524, 0.1018243, 0.5069552, 0, 0, 0, -0.2798524, 0.1018243, 0.5069552, 0, 0, 1, -0.2798524, 0.1018243, 1.999568
tester, Session00, 2756.1776, -0.298137, 0.1018243, 0.5069552, 0, 0, 0, -0.298137, 0.1018243, 0.5069552, 0, 0, 1, -0.298137, 0.1018243, 1.999568
tester, Session00, 2775.1018, -0.3137999, 0.1018243, 0.5069552, 0, 0, 0, -0.3137999, 0.1018243, 0.5069552, 0, 0, 1, -0.3137999, 0.1018243, 1.999568
tester, Session00, 2792.2556, -0.3268499, 0.1018243, 0.5069552, 0, 0, 0, -0.3268499, 0.1018243, 0.5069552, 0, 0, 1, -0.3268499, 0.1018243, 1.999568
tester, Session00, 2809.2145, -0.3379792, 0.1018243, 0.5069552, 0, 0, 0, -0.3379792, 0.1018243, 0.5069552, 0, 0, 1, -0.3379792, 0.1018243, 1.999568
tester, Session00, 2827.1641, -0.3480347, 0.1018243, 0.5069552, 0, 0, 0, -0.3480347, 0.1018243, 0.5069552, 0, 0, 1, -0.3480347, 0.1018243, 1.999568
tester, Session00, 2845.2846, -0.3572122, 0.1018243, 0.5069552, 0, 0, 0, -0.3572122, 0.1018243, 0.5069552, 0, 0, 1, -0.3572122, 0.1018243, 1.999568
tester, Session00, 2862.7442, -0.3649247, 0.1018243, 0.5069552, 0, 0, 0, -0.3649247, 0.1018243, 0.5069552, 0, 0, 1, -0.3649247, 0.1018243, 1.999568
tester, Session00, 2880.7835, -0.371424, 0.1018243, 0.5069552, 0, 0, 0, -0.371424, 0.1018243, 0.5069552, 0, 0, 1, -0.371424, 0.1018243, 1.999568
tester, Session00, 2897.7373, -0.3766931, 0.1018243, 0.5069552, 0, 0, 0, -0.3766931, 0.1018243, 0.5069552, 0, 0, 1, -0.3766931, 0.1018243, 1.999568
tester, Session00, 2914.692, -0.3810223, 0.1018243, 0.5069552, 0, 0, 0, -0.3810223, 0.1018243, 0.5069552, 0, 0, 1, -0.3810223, 0.1018243, 1.999568
tester, Session00, 2932.6937, -0.3867038, 0.1018243, 0.5069552, 0, 0, 0, -0.3867038, 0.1018243, 0.5069552, 0, 0, 1, -0.3867038, 0.1018243, 1.999568
tester, Session00, 2950.8195, -0.3937156, 0.1018243, 0.5069552, 0, 0, 0, -0.3937156, 0.1018243, 0.5069552, 0, 0, 1, -0.3937156, 0.1018243, 1.999568
tester, Session00, 2969.2277, -0.4016014, 0.1018243, 0.5069552, 0, 0, 0, -0.4016014, 0.1018243, 0.5069552, 0, 0, 1, -0.4016014, 0.1018243, 1.999568
tester, Session00, 2986.1822, -0.4105061, 0.1018243, 0.5069552, 0, 0, 0, -0.4105061, 0.1018243, 0.5069552, 0, 0, 1, -0.4105061, 0.1018243, 1.999568
tester, Session00, 3003.1371, -0.4207601, 0.1018243, 0.5069552, 0, 0, 0, -0.4207601, 0.1018243, 0.5069552, 0, 0, 1, -0.4207601, 0.1018243, 1.999568
tester, Session00, 3030.0668, -0.4395647, 0.1018243, 0.5069552, 0, 0, 0, -0.4395647, 0.1018243, 0.5069552, 0, 0, 1, -0.4395647, 0.1018243, 1.999568
tester, Session00, 3048.272, -0.4538297, 0.1018243, 0.5069552, 0, 0, 0, -0.4538297, 0.1018243, 0.5069552, 0, 0, 1, -0.4538297, 0.1018243, 1.999568
tester, Session00, 3066.2243, -0.4692259, 0.1018243, 0.5069552, 0, 0, 0, -0.4692259, 0.1018243, 0.5069552, 0, 0, 1, -0.4692259, 0.1018243, 1.999568
tester, Session00, 3083.1785, -0.4857329, 0.1018243, 0.5069552, 0, 0, 0, -0.4857329, 0.1018243, 0.5069552, 0, 0, 1, -0.4857329, 0.1018243, 1.999568
tester, Session00, 3100.1344, -0.5029913, 0.1018243, 0.5069552, 0, 0, 0, -0.5029913, 0.1018243, 0.5069552, 0, 0, 1, -0.5029913, 0.1018243, 1.999568
tester, Session00, 3118.085, -0.5204712, 0.1018243, 0.5069552, 0, 0, 0, -0.5204712, 0.1018243, 0.5069552, 0, 0, 1, -0.5204712, 0.1018243, 2.02
tester, Session00, 3136.037, -0.5385242, 0.1018243, 0.5068899, 0, 0, 0, -0.5385242, 0.1018243, 0.5068899, 0, 0, 1, -0.5385242, 0.1018243, 2.02
tester, Session00, 3152.8798, -0.5552404, 0.1018243, 0.5066661, 0, 0, 0, -0.5552404, 0.1018243, 0.5066661, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3162.8515, -0.5649353, 0.1018243, 0.506454, 0, 0, 0, -0.5649353, 0.1018243, 0.506454, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3167.8375, -0.5702311, 0.1018243, 0.506309, 0, 0, 0, -0.5702311, 0.1018243, 0.506309, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3170.8436, -0.5738859, 0.1018243, 0.5061939, 0, 0, 0, -0.5738859, 0.1018243, 0.5061939, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3174.8187, -0.577031, 0.1018243, 0.5060828, 0, 0, 0, -0.577031, 0.1018243, 0.5060828, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3177.8111, -0.5806131, 0.1018243, 0.50594, 0, 0, 0, -0.5806131, 0.1018243, 0.50594, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3180.8029, -0.5836041, 0.1018243, 0.5058086, 0, 0, 0, -0.5836041, 0.1018243, 0.5058086, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3183.7949, -0.5867103, 0.1018243, 0.5056585, 0, 0, 0, -0.5867103, 0.1018243, 0.5056585, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3187.7846, -0.590435, 0.1018243, 0.5054579, 0, 0, 0, -0.590435, 0.1018243, 0.5054579, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3190.7783, -0.5935894, 0.1018243, 0.5052724, 0, 0, 0, -0.5935894, 0.1018243, 0.5052724, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3194.7654, -0.59747, 0.1018243, 0.5050198, 0, 0, 0, -0.59747, 0.1018243, 0.5050198, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3197.7577, -0.6006643, 0.1018243, 0.5047944, 0, 0, 0, -0.6006643, 0.1018243, 0.5047944, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3201.7486, -0.6042172, 0.1018243, 0.5045213, 0, 0, 0, -0.6042172, 0.1018243, 0.5045213, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3204.6745, -0.607272, 0.1018243, 0.5042693, 0, 0, 0, -0.607272, 0.1018243, 0.5042693, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3207.6677, -0.6106058, 0.1018243, 0.5039731, 0, 0, 0, -0.6106058, 0.1018243, 0.5039731, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3210.7028, -0.6137017, 0.1018243, 0.503679, 0, 0, 0, -0.6137017, 0.1018243, 0.503679, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3214.6471, -0.6169828, 0.1018243, 0.5033455, 0, 0, 0, -0.6169828, 0.1018243, 0.5033455, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3217.6392, -0.6202116, 0.1018243, 0.5029954, 0, 0, 0, -0.6202116, 0.1018243, 0.5029954, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3220.6315, -0.6234357, 0.1018243, 0.5026233, 0, 0, 0, -0.6234357, 0.1018243, 0.5026233, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3223.6237, -0.6263248, 0.1018243, 0.5022712, 0, 0, 0, -0.6263248, 0.1018243, 0.5022712, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3226.6162, -0.6296593, 0.1018243, 0.5018395, 0, 0, 0, -0.6296593, 0.1018243, 0.5018395, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3237.5866, -0.640132, 0.1018243, 0.5002181, 0, 0, 0, -0.640132, 0.1018243, 0.5002181, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3244.0811, -0.6470068, 0.1018243, 0.4990317, 0, 0, 0, -0.6470068, 0.1018243, 0.4990317, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3256.2344, -0.6587231, 0.1018243, 0.4966319, 0, 0, 0, -0.6587231, 0.1018243, 0.4966319, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3260.1966, -0.6627644, 0.1018243, 0.4957569, 0, 0, 0, -0.6627644, 0.1018243, 0.4957569, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3263.1882, -0.6656141, 0.1018243, 0.4951159, 0, 0, 0, -0.6656141, 0.1018243, 0.4951159, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3266.2143, -0.6685973, 0.1018243, 0.4944182, 0, 0, 0, -0.6685973, 0.1018243, 0.4944182, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3269.1726, -0.6718549, 0.1018243, 0.4936239, 0, 0, 0, -0.6718549, 0.1018243, 0.4936239, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3273.1902, -0.6756334, 0.1018243, 0.492658, 0, 0, 0, -0.6756334, 0.1018243, 0.492658, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3277.1786, -0.6793985, 0.1018243, 0.4916506, 0, 0, 0, -0.6793985, 0.1018243, 0.4916506, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3280.1705, -0.6825376, 0.1018243, 0.4907787, 0, 0, 0, -0.6825376, 0.1018243, 0.4907787, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3283.1377, -0.6857539, 0.1018243, 0.4898515, 0, 0, 0, -0.6857539, 0.1018243, 0.4898515, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3286.1272, -0.6887727, 0.1018243, 0.4889508, 0, 0, 0, -0.6887727, 0.1018243, 0.4889508, 0, 0, 1, NaN, NaN, NaN
tester, Session00, 3289.1193, -0.691671, 0.1018243, 0.4880577, 0, 0, 0, -0.691671, 0.1018243, 0.4880577, 0, 0, 1, NaN, NaN, NaN
